filename,split_role,reference_event_id,reference_onset_time_sec,click_time_sec,lag_sec,coarse_label,event_source,trigger_reason
HR-3-8-26-(02).csv,train,38,153.06619262695312,153.2989501953125,0.232757568359375,HOLD,hold_marker_edges,binary_crossing
HR-3-8-26-(02).csv,train,39,160.93179321289062,161.0240936279297,0.0923004150390625,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,41,174.17489624023438,174.4678497314453,0.2929534912109375,HOLD,hold_marker_edges,binary_crossing
HR-3-8-26-(02).csv,train,42,183.6176300048828,183.69789123535156,0.08026123046875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,43,184.0991973876953,184.19952392578125,0.1003265380859375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,44,184.62892150878906,184.70115661621094,0.072235107421875,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,46,185.76060485839844,185.9050750732422,0.14447021484375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,47,186.31039428710938,186.40670776367188,0.0963134765625,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,48,186.8601837158203,187.10899353027344,0.248809814453125,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,50,197.17776489257812,197.442626953125,0.264862060546875,HOLD,hold_marker_edges,binary_crossing
HR-3-8-26-(02).csv,train,51,206.0666961669922,206.17103576660156,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,52,206.7649688720703,206.87332153320312,0.1083526611328125,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,53,207.27462768554688,207.3749542236328,0.1003265380859375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,54,207.87257385253906,207.97691345214844,0.104339599609375,REPEATED,repeated_peaks,binary_crossing
HR-3-8-26-(02).csv,train,56,209.00827026367188,209.08050537109375,0.072235107421875,REPEATED,repeated_peaks,binary_crossing
